NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_412	RPE65	12487	-0.21987377107143402	0.2193207	No	
row_413	TMC1	12493	-0.22096170485019684	0.21949486	No	
row_414	OR1L3	12597	-0.23682823777198792	0.21454984	No	
row_415	PKD1L3	12610	-0.2397460788488388	0.21439326	No	
row_416	OR6C65	12633	-0.24477453529834747	0.21372104	No	
row_417	EPHB1	12832	-0.2777973413467407	0.20386413	No	
row_418	LHFPL5	12850	-0.2820185720920563	0.20352834	No	
row_419	OR6B2	12872	-0.28595685958862305	0.20299013	No	
row_420	OR2T10	12910	-0.2925061583518982	0.20162395	No	
row_421	OR2AG2	12916	-0.2932279109954834	0.20194103	No	
row_422	OR4D2	12930	-0.29524141550064087	0.20184162	No	
row_423	OR8D2	12964	-0.29993343353271484	0.20070036	No	
row_424	OR5A1	13023	-0.3106789290904999	0.19826643	No	
row_425	OR8A1	13114	-0.32381993532180786	0.19417666	No	
row_426	PIP	13218	-0.34397268295288086	0.18944351	No	
row_427	COL11A1	13263	-0.35297587513923645	0.18782902	No	
